date,DGS3MO,DGS5,DGS10
12/21/99,5.59,6.29,6.38
12/22/99,5.56,6.31,6.39
12/23/99,5.47,6.33,6.41
12/27/99,5.47,6.32,6.4
12/28/99,5.41,6.35,6.43
12/29/99,5.23,6.32,6.4
12/30/99,5.22,6.3,6.39
12/31/99,5.33,6.36,6.45
1/3/00,5.48,6.5,6.58
1/4/00,5.43,6.4,6.49
1/5/00,5.44,6.51,6.62
1/6/00,5.41,6.46,6.57
1/7/00,5.38,6.42,6.52
1/10/00,5.42,6.49,6.57
1/11/00,5.43,6.57,6.67
1/12/00,5.45,6.63,6.72
1/13/00,5.41,6.54,6.63
1/14/00,5.41,6.59,6.69
1/18/00,5.56,6.65,6.75
1/19/00,5.51,6.62,6.73
1/20/00,5.48,6.67,6.79
1/21/00,5.47,6.67,6.79
1/24/00,5.55,6.59,6.69
1/25/00,5.57,6.6,6.7
1/26/00,5.58,6.62,6.69
1/27/00,5.59,6.67,6.68
1/28/00,5.65,6.68,6.66
1/31/00,5.76,6.71,6.68
2/1/00,5.71,6.68,6.62
2/2/00,5.66,6.69,6.6
2/3/00,5.63,6.56,6.49
2/4/00,5.67,6.64,6.53
2/7/00,5.72,6.76,6.64
2/8/00,5.69,6.74,6.59
2/9/00,5.66,6.77,6.56
2/10/00,5.67,6.78,6.67
2/11/00,5.66,6.77,6.63
2/14/00,5.68,6.72,6.56
2/15/00,5.75,6.74,6.56
2/16/00,5.73,6.75,6.56
2/17/00,5.74,6.76,6.58
2/18/00,5.75,6.72,6.49
2/22/00,5.82,6.62,6.36
2/23/00,5.82,6.66,6.44
2/24/00,5.81,6.56,6.36
2/25/00,5.79,6.5,6.36
2/28/00,5.8,6.53,6.37
2/29/00,5.78,6.61,6.42
3/1/00,5.76,6.59,6.39
3/2/00,5.76,6.59,6.4
3/3/00,5.79,6.6,6.39
3/6/00,5.85,6.64,6.42
3/7/00,5.83,6.6,6.39
3/8/00,5.83,6.59,6.38
3/9/00,5.82,6.56,6.35
3/10/00,5.87,6.61,6.39
3/13/00,5.89,6.57,6.36
3/14/00,5.87,6.52,6.31
3/15/00,5.85,6.5,6.29
3/16/00,5.87,6.47,6.26
3/17/00,5.89,6.45,6.2
3/20/00,5.95,6.45,6.18
3/21/00,5.91,6.44,6.13
3/22/00,5.91,6.41,6.13
3/23/00,5.9,6.39,6.08
3/24/00,5.91,6.51,6.2
3/27/00,5.88,6.51,6.21
3/28/00,5.88,6.46,6.17
3/29/00,5.89,6.46,6.18
3/30/00,5.88,6.35,6.06
3/31/00,5.88,6.32,6.03
4/3/00,5.87,6.3,6
4/4/00,5.83,6.16,5.9
4/5/00,5.86,6.17,5.9
4/6/00,5.88,6.2,5.93
4/7/00,5.9,6.18,5.86
4/10/00,5.85,6.11,5.8
4/11/00,5.83,6.19,5.89
4/12/00,5.83,6.27,5.97
4/13/00,5.81,6.24,5.94
4/14/00,5.81,6.11,5.85
4/17/00,5.82,6.23,6.01
4/18/00,5.81,6.27,6.05
4/19/00,5.81,6.23,5.99
4/20/00,5.79,6.24,5.99
4/24/00,5.8,6.23,6
4/25/00,5.79,6.39,6.14
4/26/00,5.75,6.4,6.14
4/27/00,5.75,6.51,6.23
4/28/00,5.82,6.56,6.23
5/1/00,6,6.59,6.29
5/2/00,5.92,6.6,6.32
5/3/00,5.91,6.66,6.4
5/4/00,5.9,6.7,6.46
5/5/00,5.97,6.77,6.51
5/8/00,6.19,6.83,6.57
5/9/00,6.14,6.75,6.53
5/10/00,6.14,6.69,6.47
5/11/00,6.14,6.67,6.43
5/12/00,6.14,6.76,6.51
5/15/00,6.25,6.73,6.47
5/16/00,6.2,6.72,6.43
5/17/00,6.05,6.74,6.48
5/18/00,5.92,6.79,6.56
5/19/00,5.89,6.71,6.51
5/22/00,6.01,6.66,6.44
5/23/00,6.01,6.68,6.45
5/24/00,5.92,6.71,6.47
5/25/00,5.85,6.64,6.39
5/26/00,5.83,6.57,6.33
5/30/00,5.87,6.62,6.38
5/31/00,5.63,6.54,6.29
6/1/00,5.74,6.44,6.2
6/2/00,5.87,6.37,6.15
6/5/00,5.98,6.33,6.12
6/6/00,5.99,6.35,6.14
6/7/00,5.92,6.35,6.13
6/8/00,5.91,6.37,6.13
6/9/00,5.92,6.36,6.13
6/12/00,5.93,6.33,6.09
6/13/00,5.88,6.32,6.11
6/14/00,5.82,6.26,6.06
6/15/00,5.84,6.26,6.05
6/16/00,5.83,6.19,5.99
6/19/00,5.84,6.2,6
6/20/00,5.79,6.23,6.03
6/21/00,5.81,6.32,6.11
6/22/00,5.84,6.32,6.12
6/23/00,5.86,6.37,6.19
6/26/00,5.82,6.29,6.11
6/27/00,5.83,6.29,6.1
6/28/00,5.81,6.28,6.11
6/29/00,5.85,6.21,6.04
6/30/00,5.88,6.18,6.03
7/3/00,6,6.12,6
7/5/00,5.99,6.12,5.99
7/6/00,6.02,6.16,6.05
7/7/00,6.04,6.11,6.01
7/10/00,6.1,6.13,6.04
7/11/00,6.1,6.16,6.06
7/12/00,6.17,6.2,6.09
7/13/00,6.18,6.15,6.01
7/14/00,6.17,6.25,6.1
7/17/00,6.15,6.31,6.17
7/18/00,6.16,6.3,6.16
7/19/00,6.18,6.31,6.16
7/20/00,6.18,6.15,6.01
7/21/00,6.13,6.14,6.01
7/24/00,6.21,6.18,6.04
7/25/00,6.2,6.17,6.04
7/26/00,6.18,6.16,6.04
7/27/00,6.22,6.14,6.02
7/28/00,6.2,6.16,6.04
7/31/00,6.27,6.16,6.04
8/1/00,6.25,6.12,6
8/2/00,6.25,6.09,5.98
8/3/00,6.23,6.07,5.95
8/4/00,6.23,6.02,5.91
8/7/00,6.28,6.07,5.97
8/8/00,6.26,6.03,5.93
8/9/00,6.25,6.03,5.81
8/10/00,6.25,6,5.76
8/11/00,6.29,6.07,5.79
8/14/00,6.27,6.07,5.78
8/15/00,6.28,6.11,5.81
8/16/00,6.27,6.13,5.83
8/17/00,6.27,6.13,5.81
8/18/00,6.27,6.09,5.78
8/21/00,6.3,6.1,5.79
8/22/00,6.28,6.07,5.78
8/23/00,6.29,6.02,5.73
8/24/00,6.29,6,5.73
8/25/00,6.31,6,5.73
8/28/00,6.32,6.05,5.78
8/29/00,6.31,6.08,5.81
8/30/00,6.32,6.07,5.81
8/31/00,6.31,5.98,5.73
9/1/00,6.27,5.92,5.68
9/5/00,6.27,5.92,5.69
9/6/00,6.21,5.95,5.72
9/7/00,6.2,5.97,5.76
9/8/00,6.14,5.95,5.73
9/11/00,6.11,5.97,5.77
9/12/00,6.09,5.97,5.78
9/13/00,6.09,5.94,5.74
9/14/00,6.14,5.96,5.79
9/15/00,6.14,5.93,5.84
9/18/00,6.15,5.93,5.88
9/19/00,6.17,5.93,5.86
9/20/00,6.16,5.98,5.91
9/21/00,6.16,5.96,5.88
9/22/00,6.16,5.93,5.85
9/25/00,6.18,5.94,5.84
9/26/00,6.18,5.9,5.81
9/27/00,6.2,5.89,5.83
9/28/00,6.25,5.9,5.82
9/29/00,6.23,5.85,5.8
10/2/00,6.27,5.86,5.83
10/3/00,6.24,5.88,5.87
10/4/00,6.24,5.94,5.9
10/5/00,6.25,5.92,5.87
10/6/00,6.24,5.88,5.82
10/10/00,6.27,5.86,5.8
10/11/00,6.23,5.82,5.77
10/12/00,6.19,5.74,5.73
10/13/00,6.19,5.73,5.73
10/16/00,6.28,5.77,5.74
10/17/00,6.3,5.68,5.68
10/18/00,6.3,5.68,5.66
10/19/00,6.32,5.69,5.66
10/20/00,6.31,5.69,5.64
10/23/00,6.34,5.66,5.59
10/24/00,6.35,5.7,5.63
10/25/00,6.39,5.74,5.67
10/26/00,6.36,5.75,5.69
10/27/00,6.35,5.79,5.72
10/30/00,6.39,5.83,5.74
10/31/00,6.38,5.83,5.77
11/1/00,6.37,5.79,5.74
11/2/00,6.37,5.78,5.74
11/3/00,6.38,5.86,5.83
11/6/00,6.42,5.91,5.87
11/7/00,6.42,5.84,5.87
11/8/00,6.41,5.83,5.87
11/9/00,6.4,5.76,5.82
11/10/00,6.37,5.76,5.82
11/13/00,6.39,5.72,5.77
11/14/00,6.37,5.72,5.76
11/15/00,6.38,5.69,5.72
11/16/00,6.35,5.66,5.68
11/17/00,6.35,5.67,5.71
11/20/00,6.36,5.65,5.68
11/21/00,6.36,5.65,5.67
11/22/00,6.36,5.6,5.62
11/24/00,6.36,5.63,5.63
11/27/00,6.33,5.63,5.64
11/28/00,6.28,5.57,5.59
11/29/00,6.24,5.51,5.55
11/30/00,6.21,5.42,5.48
12/1/00,6.23,5.46,5.52
12/4/00,6.15,5.45,5.53
12/5/00,6.08,5.36,5.43
12/6/00,6.09,5.26,5.32
12/7/00,6.11,5.26,5.32
12/8/00,6.09,5.32,5.35
12/11/00,6.08,5.33,5.37
12/12/00,6.06,5.33,5.36
12/13/00,6.06,5.24,5.29
12/14/00,6.06,5.19,5.23
12/15/00,6.02,5.15,5.2
12/18/00,5.95,5.1,5.17
12/19/00,5.93,5.12,5.19
12/20/00,5.82,5,5.08
12/21/00,5.38,4.94,5.03
12/22/00,5.27,4.93,5.02
12/26/00,5.85,4.92,5.04
12/27/00,5.75,4.99,5.11
12/28/00,5.87,5.02,5.13
12/29/00,5.89,4.99,5.12
1/2/01,5.87,4.76,4.92
1/3/01,5.69,4.94,5.14
1/4/01,5.37,4.82,5.03
1/5/01,5.12,4.66,4.93
1/8/01,5.19,4.65,4.94
1/9/01,5.24,4.73,4.98
1/10/01,5.29,4.83,5.1
1/11/01,5.31,4.85,5.14
1/12/01,5.33,4.97,5.25
1/16/01,5.38,4.96,5.24
1/17/01,5.36,4.87,5.19
1/18/01,5.28,4.74,5.12
1/19/01,5.24,4.84,5.19
1/22/01,5.23,4.87,5.25
1/23/01,5.24,4.96,5.3
1/24/01,5.28,4.98,5.33
1/25/01,5.28,4.94,5.29
1/26/01,5.17,4.93,5.29
1/29/01,5.11,4.97,5.32
1/30/01,5.02,4.91,5.24
1/31/01,4.99,4.85,5.19
2/1/01,5,4.78,5.1
2/2/01,5.06,4.86,5.17
2/5/01,5.06,4.88,5.18
2/6/01,5.07,4.92,5.22
2/7/01,5.07,4.91,5.1
2/8/01,5.08,4.93,5.1
2/9/01,5.06,4.85,5.03
2/12/01,5.04,4.86,5.05
2/13/01,5.05,4.9,5.07
2/14/01,5.07,4.99,5.13
2/15/01,5.08,5.06,5.19
2/16/01,5.02,4.94,5.11
2/20/01,5.04,4.94,5.11
2/21/01,5.02,4.96,5.14
2/22/01,5.01,4.94,5.15
2/23/01,4.89,4.86,5.1
2/26/01,4.81,4.81,5.05
2/27/01,4.82,4.75,4.96
2/28/01,4.85,4.7,4.92
3/1/01,4.84,4.67,4.87
3/2/01,4.84,4.75,4.95
3/5/01,4.82,4.78,4.98
3/6/01,4.79,4.78,4.99
3/7/01,4.69,4.72,4.92
3/8/01,4.68,4.7,4.89
3/9/01,4.72,4.75,4.95
3/12/01,4.66,4.72,4.92
3/13/01,4.66,4.75,4.95
3/14/01,4.54,4.62,4.84
3/15/01,4.52,4.55,4.81
3/16/01,4.54,4.54,4.78
3/19/01,4.53,4.58,4.82
3/20/01,4.49,4.52,4.78
3/21/01,4.31,4.49,4.77
3/22/01,4.26,4.44,4.73
3/23/01,4.29,4.52,4.8
3/26/01,4.29,4.56,4.85
3/27/01,4.35,4.73,5
3/28/01,4.34,4.68,4.97
3/29/01,4.32,4.67,4.98
3/30/01,4.3,4.62,4.93
4/2/01,4.22,4.66,4.98
4/3/01,4.15,4.6,4.94
4/4/01,4.1,4.58,4.94
4/5/01,4.11,4.63,4.98
4/6/01,3.94,4.52,4.89
4/9/01,3.93,4.56,4.93
4/10/01,3.94,4.7,5.09
4/11/01,4.08,4.75,5.12
4/12/01,4.01,4.83,5.17
4/16/01,4.15,4.94,5.28
4/17/01,4.12,4.87,5.21
4/18/01,3.91,4.75,5.14
4/19/01,3.87,4.86,5.27
4/20/01,3.77,4.88,5.29
4/23/01,3.75,4.78,5.2
4/24/01,3.8,4.78,5.22
4/25/01,3.84,4.88,5.28
4/26/01,3.83,4.79,5.2
4/27/01,3.85,4.94,5.34
4/30/01,3.95,4.97,5.35
5/1/01,3.92,4.94,5.3
5/2/01,3.89,4.95,5.31
5/3/01,3.84,4.87,5.22
5/4/01,3.74,4.83,5.21
5/7/01,3.74,4.82,5.21
5/8/01,3.7,4.68,5.24
5/9/01,3.72,4.65,5.2
5/10/01,3.74,4.76,5.31
5/11/01,3.78,4.99,5.51
5/14/01,3.71,4.94,5.46
5/15/01,3.63,4.95,5.5
5/16/01,3.57,4.95,5.48
5/17/01,3.57,4.99,5.46
5/18/01,3.61,4.99,5.41
5/21/01,3.65,4.99,5.41
5/22/01,3.64,4.99,5.42
5/23/01,3.64,4.96,5.41
5/24/01,3.7,5.05,5.52
5/25/01,3.66,5.04,5.52
5/29/01,3.71,5.06,5.54
5/30/01,3.68,5.07,5.54
5/31/01,3.63,4.94,5.43
6/1/01,3.67,4.94,5.39
6/4/01,3.68,4.93,5.35
6/5/01,3.63,4.84,5.29
6/6/01,3.62,4.83,5.27
6/7/01,3.63,4.88,5.33
6/8/01,3.64,4.93,5.38
6/11/01,3.6,4.87,5.32
6/12/01,3.56,4.82,5.27
6/13/01,3.55,4.81,5.28
6/14/01,3.56,4.76,5.26
6/15/01,3.52,4.74,5.27
6/18/01,3.52,4.73,5.27
6/19/01,3.51,4.72,5.26
6/20/01,3.49,4.72,5.24
6/21/01,3.51,4.7,5.22
6/22/01,3.45,4.63,5.14
6/25/01,3.46,4.65,5.16
6/26/01,3.46,4.74,5.24
6/27/01,3.52,4.82,5.26
6/28/01,3.64,4.92,5.35
6/29/01,3.65,4.97,5.42
7/2/01,3.67,4.88,5.37
7/3/01,3.66,4.91,5.41
7/5/01,3.65,4.95,5.44
7/6/01,3.63,4.9,5.41
7/9/01,3.65,4.88,5.37
7/10/01,3.63,4.82,5.32
7/11/01,3.58,4.81,5.31
7/12/01,3.6,4.8,5.27
7/13/01,3.62,4.82,5.27
7/16/01,3.64,4.76,5.21
7/17/01,3.61,4.78,5.22
7/18/01,3.54,4.66,5.12
7/19/01,3.55,4.69,5.13
7/20/01,3.53,4.7,5.15
7/23/01,3.56,4.68,5.13
7/24/01,3.56,4.67,5.13
7/25/01,3.56,4.74,5.2
7/26/01,3.56,4.71,5.19
7/27/01,3.55,4.64,5.13
7/30/01,3.57,4.63,5.11
7/31/01,3.54,4.57,5.07
8/1/01,3.53,4.62,5.11
8/2/01,3.53,4.69,5.17
8/3/01,3.52,4.72,5.2
8/6/01,3.52,4.71,5.19
8/7/01,3.52,4.72,5.2
8/8/01,3.49,4.61,4.99
8/9/01,3.45,4.66,5.04
8/10/01,3.43,4.61,4.99
8/13/01,3.45,4.57,4.97
8/14/01,3.43,4.59,4.97
8/15/01,3.43,4.62,5
8/16/01,3.39,4.58,4.95
8/17/01,3.36,4.49,4.84
8/20/01,3.42,4.55,4.91
8/21/01,3.39,4.5,4.87
8/22/01,3.38,4.53,4.91
8/23/01,3.4,4.52,4.89
8/24/01,3.42,4.55,4.93
8/27/01,3.45,4.57,4.94
8/28/01,3.41,4.48,4.85
8/29/01,3.42,4.43,4.78
8/30/01,3.36,4.42,4.79
8/31/01,3.37,4.46,4.85
9/4/01,3.44,4.63,4.99
9/5/01,3.41,4.61,4.97
9/6/01,3.34,4.48,4.86
9/7/01,3.27,4.39,4.8
9/10/01,3.26,4.41,4.84
9/13/01,2.74,4.03,4.64
9/14/01,2.64,3.92,4.57
9/17/01,2.59,3.99,4.63
9/18/01,2.48,4.01,4.72
9/19/01,2.19,3.9,4.69
9/20/01,2.22,3.97,4.75
9/21/01,2.25,3.94,4.7
9/24/01,2.38,4,4.73
9/25/01,2.4,3.97,4.72
9/26/01,2.38,3.91,4.65
9/27/01,2.38,3.87,4.58
9/28/01,2.4,3.93,4.6
10/1/01,2.37,3.9,4.55
10/2/01,2.26,3.87,4.53
10/3/01,2.23,3.86,4.5
10/4/01,2.21,3.88,4.53
10/5/01,2.19,3.87,4.52
10/9/01,2.22,3.96,4.62
10/10/01,2.22,3.96,4.61
10/11/01,2.27,4.03,4.69
10/12/01,2.25,4.01,4.68
10/15/01,2.25,3.97,4.62
10/16/01,2.22,3.93,4.59
10/17/01,2.22,3.93,4.59
10/18/01,2.19,3.93,4.58
10/19/01,2.19,3.96,4.63
10/22/01,2.22,3.98,4.63
10/23/01,2.2,4.01,4.66
10/24/01,2.17,3.96,4.61
10/25/01,2.14,3.89,4.56
10/26/01,2.14,3.88,4.53
10/29/01,2.09,3.82,4.5
10/30/01,2.05,3.76,4.44
10/31/01,2.05,3.66,4.3
11/1/01,2.06,3.66,4.24
11/2/01,2.01,3.77,4.37
11/5/01,2.01,3.71,4.31
11/6/01,1.85,3.54,4.3
11/7/01,1.8,3.47,4.22
11/8/01,1.84,3.58,4.32
11/9/01,1.83,3.62,4.34
11/13/01,1.84,3.69,4.41
11/14/01,1.87,3.83,4.54
11/15/01,1.92,4.1,4.79
11/16/01,1.95,4.24,4.91
11/19/01,1.94,4.12,4.8
11/20/01,1.95,4.17,4.88
11/21/01,1.96,4.31,4.98
11/23/01,1.95,4.4,5.04
11/26/01,1.98,4.41,5.05
11/27/01,1.92,4.32,4.98
11/28/01,1.87,4.33,4.98
11/29/01,1.8,4.1,4.79
11/30/01,1.78,4.08,4.78
12/3/01,1.78,4.04,4.75
12/4/01,1.74,3.99,4.7
12/5/01,1.77,4.24,4.92
12/6/01,1.75,4.38,5.04
12/7/01,1.69,4.5,5.2
12/10/01,1.71,4.46,5.17
12/11/01,1.66,4.38,5.13
12/12/01,1.67,4.29,5.02
12/13/01,1.69,4.4,5.13
12/14/01,1.73,4.52,5.24
12/17/01,1.74,4.54,5.26
12/18/01,1.71,4.46,5.16
12/19/01,1.69,4.38,5.08
12/20/01,1.69,4.42,5.08
12/21/01,1.71,4.45,5.12
12/24/01,1.72,4.49,5.18
12/26/01,1.75,4.55,5.22
12/27/01,1.74,4.46,5.13
12/28/01,1.72,4.46,5.15
12/31/01,1.74,4.38,5.07
1/2/02,1.74,4.52,5.2
1/3/02,1.73,4.48,5.16
1/4/02,1.72,4.5,5.18
1/7/02,1.68,4.39,5.09
1/8/02,1.68,4.39,5.1
1/9/02,1.68,4.38,5.1
1/10/02,1.68,4.27,5
1/11/02,1.58,4.14,4.92
1/14/02,1.58,4.15,4.91
1/15/02,1.6,4.14,4.88
1/16/02,1.61,4.16,4.88
1/17/02,1.64,4.28,4.98
1/18/02,1.62,4.23,4.94
1/22/02,1.7,4.27,4.96
1/23/02,1.71,4.36,5.05
1/24/02,1.72,4.4,5.07
1/25/02,1.72,4.46,5.1
1/28/02,1.76,4.48,5.12
1/29/02,1.72,4.35,5.02
1/30/02,1.75,4.37,5.02
1/31/02,1.76,4.42,5.07
2/1/02,1.76,4.37,5.02
2/4/02,1.77,4.29,4.94
2/5/02,1.76,4.29,4.92
2/6/02,1.74,4.3,4.92
2/7/02,1.73,4.33,4.93
2/8/02,1.73,4.28,4.9
2/11/02,1.75,4.29,4.91
2/12/02,1.75,4.36,4.97
2/13/02,1.76,4.4,5.01
2/14/02,1.75,4.35,4.95
2/15/02,1.74,4.27,4.86
2/19/02,1.76,4.28,4.88
2/20/02,1.76,4.28,4.88
2/21/02,1.76,4.27,4.88
2/22/02,1.76,4.23,4.84
2/25/02,1.77,4.26,4.86
2/26/02,1.77,4.33,4.93
2/27/02,1.77,4.22,4.84
2/28/02,1.79,4.27,4.88
3/1/02,1.77,4.43,4.98
3/4/02,1.81,4.43,5.02
3/5/02,1.8,4.44,5.02
3/6/02,1.78,4.45,5.06
3/7/02,1.78,4.65,5.22
3/8/02,1.81,4.77,5.33
3/11/02,1.86,4.77,5.33
3/12/02,1.84,4.75,5.32
3/13/02,1.82,4.69,5.28
3/14/02,1.86,4.83,5.4
3/15/02,1.86,4.8,5.35
3/18/02,1.88,4.79,5.32
3/19/02,1.85,4.78,5.33
3/20/02,1.84,4.87,5.4
3/21/02,1.84,4.88,5.39
3/22/02,1.84,4.9,5.4
3/25/02,1.85,4.92,5.41
3/26/02,1.81,4.85,5.35
3/27/02,1.81,4.85,5.35
3/28/02,1.79,4.91,5.42
4/1/02,1.79,4.93,5.44
4/2/02,1.8,4.84,5.36
4/3/02,1.79,4.76,5.3
4/4/02,1.78,4.76,5.28
4/5/02,1.76,4.68,5.22
4/8/02,1.75,4.7,5.25
4/9/02,1.73,4.67,5.22
4/10/02,1.71,4.68,5.24
4/11/02,1.72,4.66,5.22
4/12/02,1.71,4.6,5.18
4/15/02,1.72,4.57,5.15
4/16/02,1.74,4.62,5.2
4/17/02,1.73,4.64,5.24
4/18/02,1.72,4.64,5.23
4/19/02,1.73,4.62,5.21
4/22/02,1.72,4.62,5.19
4/23/02,1.73,4.62,5.18
4/24/02,1.72,4.53,5.11
4/25/02,1.74,4.52,5.1
4/26/02,1.75,4.49,5.08
4/29/02,1.78,4.55,5.13
4/30/02,1.77,4.53,5.11
5/1/02,1.77,4.49,5.08
5/2/02,1.77,4.54,5.13
5/3/02,1.76,4.48,5.08
5/6/02,1.78,4.5,5.1
5/7/02,1.76,4.43,5.09
5/8/02,1.76,4.58,5.24
5/9/02,1.77,4.53,5.2
5/10/02,1.77,4.46,5.15
5/13/02,1.79,4.54,5.23
5/14/02,1.78,4.64,5.32
5/15/02,1.76,4.59,5.28
5/16/02,1.75,4.52,5.2
5/17/02,1.76,4.6,5.27
5/20/02,1.77,4.53,5.21
5/21/02,1.75,4.49,5.18
5/22/02,1.74,4.43,5.13
5/23/02,1.74,4.46,5.16
5/24/02,1.74,4.47,5.16
5/28/02,1.77,4.46,5.16
5/29/02,1.75,4.41,5.11
5/30/02,1.75,4.36,5.06
5/31/02,1.74,4.37,5.08
6/3/02,1.77,4.36,5.06
6/4/02,1.76,4.31,5.04
6/5/02,1.75,4.35,5.08
6/6/02,1.74,4.3,5.04
6/7/02,1.74,4.36,5.1
6/10/02,1.76,4.34,5.07
6/11/02,1.75,4.29,5.02
6/12/02,1.74,4.24,4.98
6/13/02,1.72,4.2,4.94
6/14/02,1.71,4.1,4.83
6/17/02,1.74,4.14,4.89
6/18/02,1.73,4.13,4.88
6/19/02,1.71,4.01,4.76
6/20/02,1.73,4.11,4.85
6/21/02,1.72,4.06,4.79
6/24/02,1.74,4.13,4.87
6/25/02,1.73,4.13,4.88
6/26/02,1.7,3.99,4.75
6/27/02,1.7,4.08,4.84
6/28/02,1.7,4.09,4.86
7/1/02,1.72,4.08,4.85
7/2/02,1.72,3.99,4.77
7/3/02,1.72,4,4.78
7/5/02,1.72,4.13,4.9
7/8/02,1.73,4.07,4.84
7/9/02,1.72,3.98,4.78
7/10/02,1.72,3.85,4.66
7/11/02,1.72,3.86,4.66
7/12/02,1.71,3.82,4.63
7/15/02,1.72,3.85,4.66
7/16/02,1.72,3.93,4.75
7/17/02,1.72,3.89,4.71
7/18/02,1.72,3.82,4.66
7/19/02,1.71,3.76,4.61
7/22/02,1.7,3.65,4.51
7/23/02,1.7,3.59,4.47
7/24/02,1.69,3.6,4.49
7/25/02,1.7,3.51,4.43
7/26/02,1.69,3.46,4.43
7/29/02,1.72,3.68,4.62
7/30/02,1.72,3.71,4.65
7/31/02,1.71,3.53,4.51
8/1/02,1.68,3.46,4.47
8/2/02,1.63,3.27,4.33
8/5/02,1.64,3.21,4.29
8/6/02,1.65,3.36,4.42
8/7/02,1.59,3.24,4.35
8/8/02,1.62,3.35,4.4
8/9/02,1.62,3.28,4.27
8/12/02,1.68,3.24,4.22
8/13/02,1.63,3.15,4.12
8/14/02,1.64,3.19,4.06
8/15/02,1.62,3.28,4.17
8/16/02,1.62,3.41,4.32
8/19/02,1.67,3.4,4.29
8/20/02,1.62,3.25,4.17
8/21/02,1.63,3.28,4.2
8/22/02,1.65,3.37,4.3
8/23/02,1.65,3.31,4.25
8/26/02,1.68,3.29,4.22
8/27/02,1.68,3.37,4.29
8/28/02,1.67,3.31,4.22
8/29/02,1.68,3.24,4.16
8/30/02,1.69,3.22,4.14
9/3/02,1.64,3.04,3.98
9/4/02,1.63,3.02,3.96
9/5/02,1.61,2.95,3.91
9/6/02,1.66,3.1,4.05
9/9/02,1.69,3.11,4.05
9/10/02,1.68,3.08,4
9/11/02,1.69,3.15,4.07
9/12/02,1.69,3.07,3.98
9/13/02,1.69,3,3.92
9/16/02,1.71,3,3.9
9/17/02,1.7,2.97,3.87
9/18/02,1.68,2.96,3.86
9/19/02,1.65,2.87,3.79
9/20/02,1.65,2.86,3.79
9/23/02,1.65,2.76,3.7
9/24/02,1.65,2.76,3.69
9/25/02,1.66,2.83,3.77
9/26/02,1.65,2.86,3.79
9/27/02,1.63,2.74,3.69
9/30/02,1.57,2.63,3.63
10/1/02,1.59,2.75,3.72
10/2/02,1.58,2.74,3.71
10/3/02,1.57,2.74,3.7
10/4/02,1.61,2.73,3.69
10/7/02,1.63,2.67,3.64
10/8/02,1.61,2.7,3.65
10/9/02,1.57,2.65,3.61
10/10/02,1.58,2.68,3.68
10/11/02,1.58,2.83,3.83
10/15/02,1.68,3.11,4.07
10/16/02,1.66,3.11,4.06
10/17/02,1.67,3.2,4.16
10/18/02,1.67,3.17,4.14
10/21/02,1.71,3.28,4.24
10/22/02,1.69,3.29,4.27
10/23/02,1.68,3.26,4.26
10/24/02,1.65,3.18,4.16
10/25/02,1.64,3.1,4.12
10/28/02,1.59,3.03,4.1
10/29/02,1.51,2.89,3.97
10/30/02,1.51,2.87,3.99
10/31/02,1.44,2.81,3.93
11/1/02,1.43,2.92,4.01
11/4/02,1.43,3,4.07
11/5/02,1.42,3,4.1
11/6/02,1.23,3.01,4.09
11/7/02,1.22,2.86,3.88
11/8/02,1.22,2.87,3.85
11/12/02,1.22,2.83,3.84
11/13/02,1.21,2.82,3.84
11/14/02,1.22,3.01,4.03
11/15/02,1.22,3.05,4.05
11/18/02,1.23,3.04,4.02
11/19/02,1.21,3.02,3.99
11/20/02,1.22,3.13,4.08
11/21/02,1.22,3.2,4.14
11/22/02,1.23,3.26,4.18
11/25/02,1.24,3.26,4.19
11/26/02,1.22,3.14,4.08
11/27/02,1.23,3.34,4.26
11/29/02,1.22,3.28,4.22
12/2/02,1.24,3.31,4.22
12/3/02,1.23,3.33,4.24
12/4/02,1.22,3.25,4.18
12/5/02,1.22,3.19,4.13
12/6/02,1.21,3.13,4.09
12/9/02,1.23,3.08,4.06
12/10/02,1.21,3.07,4.06
12/11/02,1.21,3.02,4.01
12/12/02,1.21,3.03,4.01
12/13/02,1.21,3.08,4.07
12/16/02,1.23,3.14,4.15
12/17/02,1.22,3.11,4.13
12/18/02,1.21,3.03,4.06
12/19/02,1.21,2.91,3.96
12/20/02,1.21,2.93,3.97
12/23/02,1.19,2.95,3.98
12/24/02,1.19,2.92,3.95
12/26/02,1.18,2.89,3.93
12/27/02,1.16,2.79,3.83
12/30/02,1.22,2.76,3.82
12/31/02,1.22,2.78,3.83
1/2/03,1.22,3.05,4.07
1/3/03,1.22,3.03,4.05
1/6/03,1.21,3.1,4.09
1/7/03,1.19,3.04,4.04
1/8/03,1.19,3.01,4
1/9/03,1.2,3.23,4.19
1/10/03,1.2,3.2,4.16
1/13/03,1.21,3.17,4.15
1/14/03,1.19,3.1,4.1
1/15/03,1.2,3.1,4.1
1/16/03,1.18,3.11,4.1
1/17/03,1.18,3.05,4.05
1/21/03,1.19,3,4.01
1/22/03,1.17,2.94,3.95
1/23/03,1.17,2.97,3.98
1/24/03,1.16,2.93,3.94
1/27/03,1.17,2.97,3.98
1/28/03,1.18,2.99,4
1/29/03,1.18,3.07,4.06
1/30/03,1.18,3.02,4
1/31/03,1.18,3.02,4
2/3/03,1.18,3.05,4.01
